,Sport,Date,Competition,Description
1895,Football,26-Dec 14:30,Wales Premier League,Pen-y-Bont FC v Briton Ferry Llansawel
1896,Football,26-Dec 14:30,Wales Premier League,Flint Town United v Connahs Quay
1897,Football,26-Dec 14:30,Wales Premier League,The New Saints v Bala Town
1898,Football,26-Dec 14:30,Wales Premier League,Haverfordwest County AFC v Llanelli
1899,Football,26-Dec 14:55,Saudi Arabia Division 1,Al-Faisaly (KSA) v Jeddah Club (KSA)
1900,Football,26-Dec 15:00,Belgium Pro League,Cercle Brugge v Union St Gilloise
1901,Football,26-Dec 15:00,Northern Ireland Championship,Ards FC v Warrenpoint Town
1902,Football,26-Dec 15:00,England Championship,West Brom v Bristol City
1903,Football,26-Dec 15:00,Northern Ireland Championship,Limavady United v Institute
1904,Football,26-Dec 15:00,England Championship,Stoke City v Preston
1905,Football,26-Dec 15:00,Northern Ireland Championship,Newington YC v Queen's University
1906,Football,26-Dec 15:00,England Championship,Sheffield Wednesday v Hull City
1907,Football,26-Dec 15:00,England National League,Brackley Town v Forest Green Rovers
1908,Football,26-Dec 15:00,England Championship,Oxford United v Southampton
1909,Football,26-Dec 15:00,England National League,Braintree Town v Southend
1910,Football,26-Dec 15:00,England Championship,Norwich City v Charlton Athletic
1911,Football,26-Dec 15:00,England National League,Hartlepool United v Scunthorpe United
1912,Football,26-Dec 15:00,England Championship,Leicester City v Watford
1913,Football,26-Dec 15:00,England National League,Wealdstone v Boreham Wood
1914,Football,26-Dec 15:00,England Championship,Coventry v Swansea City
1915,Football,26-Dec 15:00,England National League,Morecambe v Rochdale
1916,Football,26-Dec 15:00,England League Two,Walsall v Crewe Alexandra
1917,Football,26-Dec 15:00,England National League South,Dorking Wanderers v Horsham F.C.
1918,Football,26-Dec 15:00,England League Two,Newport County v Barnet
1919,Football,26-Dec 15:00,England National League South,Chippenham v Bath City
1920,Football,26-Dec 15:00,England League Two,MK Dons v Swindon Town
1921,Football,26-Dec 15:00,England National League South,Salisbury FC v AFC Totton
1922,Football,26-Dec 15:00,England League Two,Gillingham v Cambridge United
1923,Football,26-Dec 15:00,England National League North,AFC Fylde v Chorley
1924,Football,26-Dec 15:00,England League Two,Crawley Town v Colchester United
1925,Football,26-Dec 15:00,England League Two,Crawley Town v Colchester United
1926,Football,26-Dec 15:00,England National League North,Hereford FC v Kidderminster Harriers
1927,Football,26-Dec 15:00,England League Two,Cheltenham Town v Shrewsbury Town
1928,Football,26-Dec 15:00,England National League North,Kings Lynn v Peterborough Sports FC
1929,Football,26-Dec 15:00,England League Two,Bristol Rovers v Bromley
1930,Football,26-Dec 15:00,England National League North,Curzon Ashton v Radcliffe Boro
1931,Football,26-Dec 15:00,England League One,Peterborough United v Leyton Orient
1932,Football,26-Dec 15:00,England National League North,Macclesfield FC v Buxton FC
1933,Football,26-Dec 15:00,England League One,Luton Town v Wycombe Wanderers
1934,Football,26-Dec 15:00,England National League North,Marine FC v Southport
1935,Football,26-Dec 15:00,England League One,Huddersfield Town v Port Vale
1936,Football,26-Dec 15:00,England National League North,Worksop v Alfreton Town
1937,Football,26-Dec 15:00,England League One,Burton Albion v Northampton Town
1938,Football,26-Dec 15:00,England Northern Premier League Division One Midlands,Loughborough University v Shepshed Dynamo
1939,Football,26-Dec 15:00,England League One,Bradford City v Wigan Athletic
1940,Football,26-Dec 15:00,Africa Cup Of Nations,Egypt v South Africa
1941,Football,26-Dec 15:00,England League One,Barnsley v Mansfield Town
1942,Football,26-Dec 15:00,Northern Ireland Premiership,Carrick Rangers v Larne
1943,Football,26-Dec 15:00,England National League,Truro City v Yeovil Town
1944,Football,26-Dec 15:00,Northern Ireland Premiership,Portadown v Glenavon FC
1945,Football,26-Dec 15:00,England National League,York City v Boston United FC
1946,Football,26-Dec 15:00,Northern Ireland Premiership,Dungannon Swifts v Bangor FC (NIR)
1947,Football,26-Dec 15:00,Northern Ireland Premiership,Cliftonville v Crusaders
1948,Football,26-Dec 15:00,England Championship,Middlesbrough v Blackburn Rovers
1949,Football,26-Dec 15:00,Northern Ireland Premiership,Ballymena v Coleraine
1950,Football,26-Dec 15:00,England Championship,Portsmouth v Queens Park Rangers
1951,Football,26-Dec 15:00,Northern Ireland Premiership,Linfield v Glentoran
1952,Football,26-Dec 15:00,England League One,AFC Wimbledon v Stevenage
1953,Football,26-Dec 15:00,Saudi Arabia Pro League,Al-Kholood v Al Taawon Buraydah (KSA)
1954,Football,26-Dec 15:00,England League One,Blackpool v Doncaster
1955,Football,26-Dec 15:00,England National League North,Telford v Chester
1956,Football,26-Dec 15:00,England League One,Barnsley v Mansfield Town
1957,Football,26-Dec 15:00,England League One,Bolton Wanderers v Rotherham
1958,Football,26-Dec 15:00,England League One,Huddersfield Town v Port Vale
1959,Football,26-Dec 15:00,England League One,Stockport County v Lincoln City
1960,Football,26-Dec 15:00,England League One,Bradford City v Wigan Athletic
1961,Football,26-Dec 15:00,England League One,Plymouth Argyle v Reading
1962,Football,26-Dec 15:00,England League One,Burton Albion v Northampton Town
1963,Football,26-Dec 15:00,England League One,Cardiff City v Exeter City
1964,Football,26-Dec 15:00,England League One,Luton Town v Wycombe Wanderers
1965,Football,26-Dec 15:00,England League Two,Chesterfield v Notts County
1966,Football,26-Dec 15:00,England League One,Peterborough United v Leyton Orient
1967,Football,26-Dec 15:00,England League Two,Grimsby Town v Oldham Athletic
1968,Football,26-Dec 15:00,England League Two,Bristol Rovers v Bromley
1969,Football,26-Dec 15:00,England League Two,Accrington Stanley v Barrow
1970,Football,26-Dec 15:00,England League Two,Crawley Town v Colchester United
1971,Football,26-Dec 15:00,England League Two,Tranmere Rovers v Fleetwood Town
1972,Football,26-Dec 15:00,England League Two,Cheltenham Town v Shrewsbury Town
1973,Football,26-Dec 15:00,England League Two,Salford City v Harrogate Town
1974,Football,26-Dec 15:00,England League Two,Gillingham v Cambridge United
1975,Football,26-Dec 15:00,England League Two,MK Dons v Swindon Town
1976,Football,26-Dec 15:00,England League Two,Newport County v Barnet
1977,Football,26-Dec 15:00,England League Two,Walsall v Crewe Alexandra
1978,Football,26-Dec 15:00,England National League,Truro City v Yeovil Town
1979,Football,26-Dec 15:00,England National League,York City v Boston United FC
1980,Football,26-Dec 15:00,Saudi Arabia Pro League,Al-Kholood v Al Taawon Buraydah (KSA)
1981,Football,26-Dec 16:15,Italy Serie B,Modena v AC Monza Brianza 1912
1982,Football,26-Dec 17:00,Turkey 1. Lig,Sakaryaspor v Manisa BBSK
1983,Football,26-Dec 17:30,Africa Cup Of Nations,Zambia v Comoros
1984,Football,26-Dec 17:30,Belgium Pro League,Standard Liege v Sint Truiden
1985,Football,26-Dec 17:30,England Championship,Wrexham v Sheffield United
1986,Football,26-Dec 17:30,Saudi Arabia Pro League,Al-Hilal (KSA) v Al-Khaleej (KSA)
1987,Football,26-Dec 17:30,Saudi Arabia Pro League,Al-Hilal (KSA) v Al-Khaleej (KSA)
1988,Football,26-Dec 19:45,Belgium Pro League,Anderlecht v Charleroi
1989,Football,26-Dec 20:00,Africa Cup Of Nations,Morocco v Mali
1990,Football,26-Dec 20:00,England Premier League,Manchester United v Newcastle United
1991,Football,27-Dec 03:30,India Women's League,East Bengal FC Women v Garhwal United FC Women
1992,Football,27-Dec 03:30,India Women's League,Kickstart FC Women v Nita FA Women
1993,Football,27-Dec 05:50,Australia A-League Women,Adelaide United Women v Western Sydney Wanderers Women
1994,Football,27-Dec 06:00,Australia A-League Women,Central Coast Mariners Women v Melbourne Victory Women
1995,Football,27-Dec 06:00,Australia A-League,Sydney FC v Auckland FC
1996,Football,27-Dec 07:00,Australia A-League Women,Newcastle Jets Women v Canberra United Women
1997,Football,27-Dec 08:00,Liga Nusantara,Pekanbaru v Persikota Tangerang
1998,Football,27-Dec 08:00,Thailand League Cup,Thonburi University FC v Buriram United
1999,Football,27-Dec 08:00,Liga Nusantara,Persekabpas Pasuruan v Persebata Lembata
2000,Football,27-Dec 08:30,Indonesia Liga II,Adhyaksa FC v Persekat Tegal
2001,Football,27-Dec 08:30,Indonesia Liga 1,Persik Kediri v Persis Solo
2002,Football,27-Dec 08:35,Australia A-League,Adelaide United v Western Sydney Wanderers
2003,Football,27-Dec 09:30,India Women's League,Sreebhumi FC Women v Sesa FA Women
2004,Football,27-Dec 09:30,India Women's League,Sethu Women v Gokulam Kerala FC Women
2005,Football,27-Dec 10:30,Turkey 1. Lig,Sariyer v Bodrum Belediyesi Bodrumspor
2006,Football,27-Dec 10:30,Turkey 1. Lig,Sivasspor v Bandirmaspor
2007,Football,27-Dec 11:00,Turkey 2. Lig,Ankaraspor v Sanliurfaspor
